id_venda,data_venda,ano,trimestre,mes,mes_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,valor_desconto,receita_total,faixa_receita_item,previsao_entrega,data_entrega,desvio_entrega_dias,atrasado
ORD00643,2025-01-24,2025,Q1,1,Janeiro,Cliente_114,Evelyn da Paz,Mucajaí,RR,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4,769.9,0.0267,82.24,2997.36,Médio Valor,2025-01-30,2025-01-29,-1,False
ORD00644,2025-01-24,2025,Q1,1,Janeiro,Cliente_133,Isadora Novaes,Cachoeiro de Itapemirim,ES,Sudeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0316,42.57,1304.43,Médio Valor,2025-01-27,2025-01-26,-1,False
ORD00645,2025-01-24,2025,Q1,1,Janeiro,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,3,1626.57,0.0701,342.06,4537.65,Médio Valor,2025-01-27,2025-01-29,2,True
ORD00646,2025-01-24,2025,Q1,1,Janeiro,Cliente_169,Pedro Henrique Monteiro,Ji-Paraná,RO,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0482,64.92,1282.08,Médio Valor,2025-01-29,2025-01-27,-2,False
ORD00647,2025-01-24,2025,Q1,1,Janeiro,Cliente_191,Juliana Pereira,Ribeirão Preto,SP,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,1,4604.0,0.0751,345.76,4258.24,Médio Valor,2025-01-29,2025-02-02,4,True
ORD00648,2025-01-24,2025,Q1,1,Janeiro,Cliente_204,Júlia da Mota,Santa Maria,RS,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0369,40.58,1059.22,Médio Valor,2025-01-30,2025-01-31,1,True
ORD00649,2025-01-24,2025,Q1,1,Janeiro,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.0717,7.72,100.08,Baixo Valor,2025-01-30,2025-01-31,1,True
ORD00651,2025-01-24,2025,Q1,1,Janeiro,Cliente_223,Felipe da Cunha,Tarauacá,AC,Norte,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,4,1399.9,0.1892,1059.44,4540.16,Médio Valor,2025-01-30,2025-02-04,5,True
ORD00652,2025-01-24,2025,Q1,1,Janeiro,Cliente_227,Bruno Nascimento,Bayeux,PB,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.0968,20.04,187.16,Baixo Valor,2025-01-29,2025-02-03,5,True
ORD00653,2025-01-24,2025,Q1,1,Janeiro,Cliente_232,Benjamin Santos,Caxias,MA,Nordeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0355,31.91,867.09,Médio Valor,2025-01-31,2025-01-28,-3,False
ORD00654,2025-01-24,2025,Q1,1,Janeiro,Cliente_236,Anthony Rezende,Timon,MA,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4,769.9,0.0347,106.88,2972.72,Médio Valor,2025-01-29,2025-01-27,-2,False
ORD00655,2025-01-24,2025,Q1,1,Janeiro,Cliente_248,Dr. João Guilherme da Rosa,Duque de Caxias,RJ,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1,124.91,0.0349,4.36,120.55,Baixo Valor,2025-01-29,2025-01-30,1,True
ORD00656,2025-01-24,2025,Q1,1,Janeiro,Cliente_294,Larissa Teixeira,Ferreira Gomes,AP,Norte,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.1542,107.88,591.72,Médio Valor,2025-01-31,2025-01-29,-2,False
ORD00657,2025-01-24,2025,Q1,1,Janeiro,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0024,Memória Kingston Fury 16GB DDR5,Informática,2,389.9,0.0773,60.28,719.52,Médio Valor,2025-01-27,2025-01-27,0,False
ORD00658,2025-01-24,2025,Q1,1,Janeiro,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,2,34.9,0.0535,3.74,66.06,Baixo Valor,2025-01-30,2025-01-30,0,False
ORD00659,2025-01-24,2025,Q1,1,Janeiro,Cliente_312,Juan Araújo,Bacabal,MA,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3,1979.1,0.0782,464.31,5472.99,Alto Valor,2025-01-29,2025-01-30,1,True
ORD00660,2025-01-24,2025,Q1,1,Janeiro,Cliente_314,Nina Ramos,Laranjal do Jari,AP,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4,17.9,0.1795,12.84,58.76,Baixo Valor,2025-02-02,2025-02-07,5,True
ORD00661,2025-01-24,2025,Q1,1,Janeiro,Cliente_323,Dr. João Pedro Carvalho,Boa Vista,RR,Norte,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.0916,297.98,2955.16,Médio Valor,2025-01-30,2025-02-01,2,True
ORD00662,2025-01-24,2025,Q1,1,Janeiro,Cliente_325,Fernanda da Costa,Joinville,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3,899.0,0.0352,94.92,2602.08,Médio Valor,2025-01-29,2025-01-29,0,False
ORD00663,2025-01-24,2025,Q1,1,Janeiro,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0368,40.48,1059.32,Médio Valor,2025-01-26,2025-01-28,2,True
ORD00664,2025-01-24,2025,Q1,1,Janeiro,Cliente_413,Raul Rezende,Sobral,CE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0444,48.84,1050.96,Médio Valor,2025-01-31,2025-01-31,0,False
ORD00665,2025-01-24,2025,Q1,1,Janeiro,Cliente_418,Benício Monteiro,Nova Iguaçu,RJ,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,3,4604.0,0.0354,488.94,13323.06,Alto Valor,2025-01-30,2025-02-09,10,True
ORD00667,2025-01-24,2025,Q1,1,Janeiro,Cliente_430,Guilherme Silveira Gomes,Caxias do Sul,RS,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,4,1072.0,0.0881,377.76,3910.24,Médio Valor,2025-01-27,2025-01-26,-1,False
ORD00668,2025-01-24,2025,Q1,1,Janeiro,Cliente_433,Clarice Vieira,Uberlândia,MG,Sudeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1,949.0,0.0184,17.46,931.54,Médio Valor,2025-01-31,2025-01-31,0,False
ORD00669,2025-01-24,2025,Q1,1,Janeiro,Cliente_434,Isadora Jesus Araújo,Caxias,MA,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.1062,172.74,1453.83,Médio Valor,2025-01-30,2025-02-04,5,True
ORD00670,2025-01-24,2025,Q1,1,Janeiro,Cliente_436,Daniel Carvalho,Itajaí,SC,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4,769.9,0.0196,60.36,3019.24,Médio Valor,2025-01-27,2025-01-29,2,True
ORD00671,2025-01-24,2025,Q1,1,Janeiro,Cliente_440,Ian Campos Gonçalves,Nova Iguaçu,RJ,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.1131,12.2,95.6,Baixo Valor,2025-01-27,2025-01-26,-1,False
ORD00672,2025-01-24,2025,Q1,1,Janeiro,Cliente_442,Gabriela Novaes,Londrina,PR,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3,1072.0,0.1434,461.16,2754.84,Médio Valor,2025-01-27,2025-01-27,0,False
ORD00673,2025-01-24,2025,Q1,1,Janeiro,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.0367,20.18,529.72,Médio Valor,2025-01-30,2025-02-03,4,True
ORD00674,2025-01-24,2025,Q1,1,Janeiro,Cliente_506,Juliana Barbosa,Bacabal,MA,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.0237,13.03,536.87,Médio Valor,2025-02-01,2025-01-30,-2,False
ORD00675,2025-01-24,2025,Q1,1,Janeiro,Cliente_545,Felipe Cardoso,Florianópolis,SC,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,1,49.9,0.0307,1.53,48.37,Baixo Valor,2025-01-26,2025-01-25,-1,False
ORD00676,2025-01-25,2025,Q1,1,Janeiro,Cliente_058,Sr. Nathan Peixoto,Itacoatiara,AM,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.193,165.6,692.38,Médio Valor,2025-01-29,2025-01-27,-2,False
ORD00677,2025-01-25,2025,Q1,1,Janeiro,Cliente_062,Rodrigo da Paz,Uberlândia,MG,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.21,180.18,677.8,Médio Valor,2025-01-29,2025-01-29,0,False
ORD00678,2025-01-25,2025,Q1,1,Janeiro,Cliente_074,Luiz Fernando Freitas,Duque de Caxias,RJ,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,4,1979.1,0.1055,835.2,7081.2,Alto Valor,2025-02-01,2025-02-01,0,False
ORD00679,2025-01-25,2025,Q1,1,Janeiro,Cliente_074,Luiz Fernando Freitas,Duque de Caxias,RJ,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,3,1626.57,0.1092,532.86,4346.85,Médio Valor,2025-01-29,2025-01-28,-1,False
ORD00680,2025-01-25,2025,Q1,1,Janeiro,Cliente_094,Daniel Martins,Teresina,PI,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.176,18.98,88.82,Baixo Valor,2025-01-31,2025-01-31,0,False
ORD00681,2025-01-25,2025,Q1,1,Janeiro,Cliente_119,Daniel Costa,Jaboatão dos Guararapes,PE,Nordeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,3,34.9,0.0636,6.66,98.04,Baixo Valor,2025-01-30,2025-01-30,0,False
ORD00682,2025-01-25,2025,Q1,1,Janeiro,Cliente_130,Isadora Rocha,Itajaí,SC,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.118,424.56,3173.46,Médio Valor,2025-01-30,2025-01-29,-1,False
ORD00683,2025-01-25,2025,Q1,1,Janeiro,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0268,29.48,1070.32,Médio Valor,2025-01-28,2025-01-27,-1,False
ORD00684,2025-01-25,2025,Q1,1,Janeiro,Cliente_192,Davi Lucas Pires,Chapecó,SC,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3,1079.0,0.1364,441.54,2795.46,Médio Valor,2025-01-28,2025-01-28,0,False
ORD00685,2025-01-25,2025,Q1,1,Janeiro,Cliente_199,João Guilherme Fogaça,Ananindeua,PA,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0507,55.76,1044.04,Médio Valor,2025-01-30,2025-01-31,1,True
ORD00686,2025-01-25,2025,Q1,1,Janeiro,Cliente_208,Vitor Araújo,Betim,MG,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.0408,124.44,2925.55,Médio Valor,2025-01-27,2025-01-26,-1,False
ORD00687,2025-01-25,2025,Q1,1,Janeiro,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.1045,73.12,626.48,Médio Valor,2025-01-29,2025-01-29,0,False
ORD00688,2025-01-25,2025,Q1,1,Janeiro,Cliente_264,Sr. Noah da Paz,Itacoatiara,AM,Norte,P0025,Webcam Logitech Full HD,Informática,2,329.9,0.0671,44.28,615.52,Médio Valor,2025-01-29,2025-01-28,-1,False
ORD00689,2025-01-25,2025,Q1,1,Janeiro,Cliente_275,Marina Caldeira,Porto Alegre,RS,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,4,124.91,0.0246,12.28,487.36,Baixo Valor,2025-01-28,2025-01-28,0,False
ORD00690,2025-01-25,2025,Q1,1,Janeiro,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3,899.0,0.0213,57.45,2639.55,Médio Valor,2025-01-30,2025-01-31,1,True
ORD00692,2025-01-25,2025,Q1,1,Janeiro,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.0357,19.63,530.27,Médio Valor,2025-01-31,2025-01-29,-2,False
ORD00693,2025-01-25,2025,Q1,1,Janeiro,Cliente_359,Maria Eduarda Silveira,Vila Velha,ES,Sudeste,P0024,Memória Kingston Fury 16GB DDR5,Informática,4,389.9,0.1223,190.72,1368.88,Médio Valor,2025-01-31,2025-02-05,5,True
ORD00694,2025-01-25,2025,Q1,1,Janeiro,Cliente_384,Brenda Monteiro,Santana,AP,Norte,P0024,Memória Kingston Fury 16GB DDR5,Informática,4,389.9,0.1621,252.8,1306.8,Médio Valor,2025-02-01,2025-01-30,-2,False
ORD00695,2025-01-25,2025,Q1,1,Janeiro,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.1385,14.94,92.86,Baixo Valor,2025-01-29,2025-01-28,-1,False
ORD00696,2025-01-25,2025,Q1,1,Janeiro,Cliente_413,Raul Rezende,Sobral,CE,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3,51.8,0.1186,18.42,136.98,Baixo Valor,2025-01-29,2025-01-28,-1,False
ORD00697,2025-01-25,2025,Q1,1,Janeiro,Cliente_415,Dra. Ana Carolina da Rocha,Maringá,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.1005,21.68,193.92,Baixo Valor,2025-01-27,2025-01-31,4,True
ORD00698,2025-01-25,2025,Q1,1,Janeiro,Cliente_424,João Pereira,Caxias do Sul,RS,Sul,P0025,Webcam Logitech Full HD,Informática,4,329.9,0.0726,95.8,1223.8,Médio Valor,2025-01-30,2025-01-30,0,False
ORD00699,2025-01-25,2025,Q1,1,Janeiro,Cliente_436,Daniel Carvalho,Itajaí,SC,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3,428.99,0.1911,245.94,1041.03,Médio Valor,2025-01-29,2025-02-02,4,True
ORD00700,2025-01-25,2025,Q1,1,Janeiro,Cliente_437,Miguel Castro,Santo André,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.036,39.6,1060.2,Médio Valor,2025-01-30,2025-01-28,-2,False
ORD00701,2025-01-25,2025,Q1,1,Janeiro,Cliente_480,Eloah Rezende,Itajaí,SC,Sul,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.0476,77.42,1549.15,Médio Valor,2025-01-29,2025-01-29,0,False
ORD00702,2025-01-25,2025,Q1,1,Janeiro,Cliente_506,Juliana Barbosa,Bacabal,MA,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4,769.9,0.0532,163.84,2915.76,Médio Valor,2025-01-29,2025-01-29,0,False
ORD00703,2025-01-25,2025,Q1,1,Janeiro,Cliente_517,Letícia Cunha,Parnamirim,RN,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2,17.9,0.0589,2.1,33.7,Baixo Valor,2025-02-01,2025-02-02,1,True
ORD00704,2025-01-25,2025,Q1,1,Janeiro,Cliente_528,Thiago Mata Mendes,Niterói,RJ,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1,17.9,0.1331,2.38,15.52,Baixo Valor,2025-01-28,2025-01-28,0,False
ORD00705,2025-01-26,2025,Q1,1,Janeiro,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0025,Webcam Logitech Full HD,Informática,3,329.9,0.0816,80.76,908.94,Médio Valor,2025-01-31,2025-01-30,-1,False
ORD00706,2025-01-26,2025,Q1,1,Janeiro,Cliente_181,Davi Luiz da Conceição,Floriano,PI,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0374,57.58,1482.22,Médio Valor,2025-01-29,2025-02-01,3,True
ORD00707,2025-01-26,2025,Q1,1,Janeiro,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,1,49.9,0.027,1.35,48.55,Baixo Valor,2025-01-31,2025-01-31,0,False
ORD00709,2025-01-26,2025,Q1,1,Janeiro,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4,769.9,0.0351,108.08,2971.52,Médio Valor,2025-01-30,2025-01-29,-1,False
ORD00710,2025-01-26,2025,Q1,1,Janeiro,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0378,58.2,1481.6,Médio Valor,2025-01-31,2025-01-31,0,False
ORD00711,2025-01-26,2025,Q1,1,Janeiro,Cliente_266,Caroline Carvalho,Cruzeiro do Sul,AC,Norte,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.1291,90.32,609.28,Médio Valor,2025-02-01,2025-01-30,-2,False
ORD00712,2025-01-26,2025,Q1,1,Janeiro,Cliente_272,Julia Freitas,Salvador,BA,Nordeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2,3049.99,0.0896,546.56,5553.42,Alto Valor,2025-02-01,2025-02-11,10,True
ORD00713,2025-01-26,2025,Q1,1,Janeiro,Cliente_347,Murilo Cunha,Porto Nacional,TO,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.1989,341.32,1374.64,Médio Valor,2025-02-03,2025-02-03,0,False
ORD00714,2025-01-26,2025,Q1,1,Janeiro,Cliente_357,Amanda Araújo,Araguaína,TO,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0334,30.03,868.97,Médio Valor,2025-02-03,2025-02-03,0,False
ORD00715,2025-01-26,2025,Q1,1,Janeiro,Cliente_368,Bryan da Mota,Lagarto,SE,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2,1079.0,0.0723,156.02,2001.98,Médio Valor,2025-01-30,2025-01-29,-1,False
ORD00716,2025-01-26,2025,Q1,1,Janeiro,Cliente_406,Laís da Costa,Juiz de Fora,MG,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4,899.0,0.0356,128.0,3468.0,Médio Valor,2025-02-01,2025-02-02,1,True
ORD00717,2025-01-26,2025,Q1,1,Janeiro,Cliente_419,Rafaela Mata,Santa Rita,PB,Nordeste,P0024,Memória Kingston Fury 16GB DDR5,Informática,1,389.9,0.0512,19.96,369.94,Baixo Valor,2025-01-31,2025-01-31,0,False
ORD00718,2025-01-26,2025,Q1,1,Janeiro,Cliente_423,Clarice Barros,Santo André,SP,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.1955,335.48,1380.48,Médio Valor,2025-02-01,2025-01-30,-2,False
ORD00719,2025-01-26,2025,Q1,1,Janeiro,Cliente_483,Melissa Gomes,Blumenau,SC,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0883,19.04,196.56,Baixo Valor,2025-01-30,2025-01-30,0,False
ORD00720,2025-01-26,2025,Q1,1,Janeiro,Cliente_509,Sophie Almeida,Cascavel,PR,Sul,P0021,SSD Crucial 1TB NVMe M.2,Informática,4,449.0,0.0325,58.36,1737.64,Médio Valor,2025-01-31,2025-01-30,-1,False
ORD00721,2025-01-27,2025,Q1,1,Janeiro,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3,17.9,0.1737,9.33,44.37,Baixo Valor,2025-02-02,2025-02-02,0,False
ORD00722,2025-01-27,2025,Q1,1,Janeiro,Cliente_013,Luiza Silva,Natal,RN,Nordeste,P0025,Webcam Logitech Full HD,Informática,2,329.9,0.0896,59.12,600.68,Médio Valor,2025-02-02,2025-02-01,-1,False
ORD00723,2025-01-27,2025,Q1,1,Janeiro,Cliente_021,Mirella Rodrigues,Ribeirão Preto,SP,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3,899.0,0.0664,179.07,2517.93,Médio Valor,2025-02-02,2025-02-01,-1,False
ORD00724,2025-01-27,2025,Q1,1,Janeiro,Cliente_033,Lucca Cardoso,Ji-Paraná,RO,Norte,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.0362,58.88,1567.69,Médio Valor,2025-02-02,2025-02-01,-1,False
ORD00725,2025-01-27,2025,Q1,1,Janeiro,Cliente_036,Bryan Pires,Manacapuru,AM,Norte,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,4,1399.9,0.0477,267.12,5332.48,Alto Valor,2025-02-02,2025-01-31,-2,False
ORD00726,2025-01-27,2025,Q1,1,Janeiro,Cliente_057,Sr. Antônio Ramos,Sena Madureira,AC,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4,17.9,0.2105,15.08,56.52,Baixo Valor,2025-02-05,2025-02-05,0,False
ORD00727,2025-01-27,2025,Q1,1,Janeiro,Cliente_062,Rodrigo da Paz,Uberlândia,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.1386,48.48,301.32,Baixo Valor,2025-01-31,2025-01-31,0,False
ORD00728,2025-01-27,2025,Q1,1,Janeiro,Cliente_066,Antônio Moraes,Cascavel,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.0411,67.8,1581.9,Médio Valor,2025-02-01,2025-01-29,-3,False
ORD00729,2025-01-27,2025,Q1,1,Janeiro,Cliente_102,Dr. Miguel Cunha,Gravataí,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.1655,284.0,1431.96,Médio Valor,2025-02-01,2025-02-03,2,True
ORD00731,2025-01-27,2025,Q1,1,Janeiro,Cliente_119,Daniel Costa,Jaboatão dos Guararapes,PE,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0807,17.4,198.2,Baixo Valor,2025-02-03,2025-02-04,1,True
ORD00733,2025-01-27,2025,Q1,1,Janeiro,Cliente_164,Breno Rezende,Currais Novos,RN,Nordeste,P0020,Teclado Mecanico Fizz,Informática,3,174.9,0.0671,35.22,489.48,Baixo Valor,2025-02-03,2025-02-02,-1,False
ORD00734,2025-01-27,2025,Q1,1,Janeiro,Cliente_212,Letícia Carvalho,Juiz de Fora,MG,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0264,29.04,1070.76,Médio Valor,2025-01-30,2025-01-30,0,False
ORD00735,2025-01-27,2025,Q1,1,Janeiro,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0932,20.08,195.52,Baixo Valor,2025-01-29,2025-01-28,-1,False
ORD00736,2025-01-27,2025,Q1,1,Janeiro,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3,769.9,0.0242,55.89,2253.81,Médio Valor,2025-01-31,2025-02-03,3,True
ORD00737,2025-01-27,2025,Q1,1,Janeiro,Cliente_234,Leonardo Oliveira,Maringá,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.1778,38.32,177.28,Baixo Valor,2025-02-02,2025-02-02,0,False
ORD00738,2025-01-27,2025,Q1,1,Janeiro,Cliente_264,Sr. Noah da Paz,Itacoatiara,AM,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1,1072.0,0.0735,78.79,993.21,Médio Valor,2025-01-31,2025-02-03,3,True
ORD00739,2025-01-27,2025,Q1,1,Janeiro,Cliente_273,Leonardo Melo,Sobral,CE,Nordeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0538,18.82,330.98,Baixo Valor,2025-02-02,2025-02-01,-1,False
ORD00740,2025-01-27,2025,Q1,1,Janeiro,Cliente_275,Marina Caldeira,Porto Alegre,RS,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2,3049.99,0.0686,418.46,5681.52,Alto Valor,2025-02-02,2025-02-01,-1,False
ORD00741,2025-01-27,2025,Q1,1,Janeiro,Cliente_281,Letícia da Luz,Campina Grande,PB,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1,1072.0,0.1312,140.65,931.35,Médio Valor,2025-02-03,2025-01-31,-3,False
ORD00742,2025-01-27,2025,Q1,1,Janeiro,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.0524,188.54,3409.48,Médio Valor,2025-01-30,2025-01-29,-1,False
ORD00743,2025-01-27,2025,Q1,1,Janeiro,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0567,62.36,1037.44,Médio Valor,2025-01-31,2025-01-31,0,False
ORD00744,2025-01-27,2025,Q1,1,Janeiro,Cliente_312,Juan Araújo,Bacabal,MA,Nordeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2,3049.99,0.0511,311.7,5788.28,Alto Valor,2025-01-29,2025-01-28,-1,False
ORD00746,2025-01-27,2025,Q1,1,Janeiro,Cliente_324,João Guilherme Araújo,Nova Iguaçu,RJ,Sudeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,2,949.0,0.0357,67.76,1830.24,Médio Valor,2025-01-31,2025-02-04,4,True
ORD00747,2025-01-27,2025,Q1,1,Janeiro,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.1357,47.46,302.34,Baixo Valor,2025-01-31,2025-01-30,-1,False
ORD00748,2025-01-27,2025,Q1,1,Janeiro,Cliente_332,Júlia Moraes,São Bernardo do Campo,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,4,549.9,0.0823,181.04,2018.56,Médio Valor,2025-02-01,2025-02-01,0,False
ORD00750,2025-01-27,2025,Q1,1,Janeiro,Cliente_344,Davi da Rocha,Duque de Caxias,RJ,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1,769.9,0.0218,16.78,753.12,Médio Valor,2025-01-29,2025-01-29,0,False
ORD00751,2025-01-27,2025,Q1,1,Janeiro,Cliente_356,Matheus Ribeiro,Londrina,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.0513,84.63,1565.07,Médio Valor,2025-01-31,2025-01-31,0,False
ORD00752,2025-01-27,2025,Q1,1,Janeiro,Cliente_360,Mariane Campos,Teresina,PI,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,1,4604.0,0.0709,326.42,4277.58,Médio Valor,2025-02-01,2025-02-01,0,False
