id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,previsao_entrega,data_entrega
ORD01474,2025-02-22,Cliente_098,Thales Castro,Caxias do Sul,RS,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.079,2025-02-26,2025-02-27
ORD01475,2025-02-22,Cliente_108,Sr. Eduardo Moreira,Recife,PE,Nordeste,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,2.0,2299.9,0.06,2025-02-28,2025-02-26
ORD01476,2025-02-22,Cliente_121,Kamilly Pereira,Pelotas,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3.0,17.9,0.0193,2025-02-28,2025-02-27
ORD01477,2025-02-22,Cliente_134,Juan da Luz,Blumenau,SC,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.0774,2025-02-28,2025-02-28
ORD01478,2025-02-22,Cliente_142,João Lucas da Mata,Blumenau,SC,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.0595,2025-02-27,2025-02-24
ORD01479,2025-02-22,Cliente_164,Breno Rezende,Currais Novos,RN,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.0153,2025-03-01,2025-02-28
ORD01480,2025-02-22,Cliente_171,Vitor Gabriel Fernandes,Ferreira Gomes,AP,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,4.0,949.0,0.0602,2025-02-26,2025-02-25
ORD01481,2025-02-22,Cliente_198,Sr. André Castro,Lagarto,SE,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1.0,17.9,0.0765,2025-03-01,2025-02-26
ORD01482,2025-02-22,Cliente_202,Nicolas Viana,Niterói,RJ,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,2.0,2742.13,0.0444,2025-03-01,2025-03-01
ORD01483,2025-02-22,Cliente_205,Kevin Souza,Santa Rita,PB,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,3.0,949.0,0.1379,2025-03-03,2025-02-28
ORD01484,2025-02-22,Cliente_221,Sr. Samuel Teixeira,Sobral,CE,Nordeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3.0,449.0,0.0873,2025-02-28,2025-02-28
ORD01485,2025-02-22,Cliente_225,Enzo Gabriel Ramos,Caxias,MA,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4.0,51.8,0.0858,2025-02-28,2025-02-27
ORD01486,2025-02-22,Cliente_229,Thiago da Paz,Uberlândia,MG,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3.0,51.8,0.0915,2025-02-25,2025-02-23
ORD01487,2025-02-22,Cliente_234,Leonardo Oliveira,Maringá,PR,Sul,P0018,"Monitor UHD Samsung 32""",Informática,3.0,1626.57,0.1139,2025-02-24,2025-02-25
ORD01488,2025-02-22,Cliente_241,Matheus Ribeiro,Curitiba,PR,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0361,2025-02-26,2025-02-24
ORD01489,2025-02-22,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,4.0,1799.01,0.1342,2025-02-26,2025-02-26
ORD01490,2025-02-22,Cliente_254,Kevin Santos,Niterói,RJ,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,2.0,4604.0,0.0721,2025-02-28,2025-02-27
ORD01491,2025-02-22,Cliente_278,Bianca Pereira,Porto Nacional,TO,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0929,2025-03-02,2025-03-09
ORD01492,2025-02-22,Cliente_289,Noah Oliveira,Santana,AP,Norte,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,3.0,2299.9,0.0629,2025-02-27,2025-03-04
ORD01493,2025-02-22,Cliente_299,Pietra Duarte,Parintins,AM,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.0361,2025-03-01,2025-03-03
ORD01494,2025-02-22,Cliente_327,Sra. Maria Eduarda Cardoso,Vila Velha,ES,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,1.0,2742.13,0.1277,2025-02-25,2025-02-25
ORD01495,2025-02-22,Cliente_327,Sra. Maria Eduarda Cardoso,Vila Velha,ES,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.0489,2025-02-25,2025-02-23
ORD01496,2025-02-22,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0268,2025-02-24,2025-02-23
ORD01497,2025-02-22,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,4.0,1979.1,0.0835,2025-02-25,2025-02-25
ORD01498,2025-02-22,Cliente_352,Eduarda Cardoso,Campinas,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2.0,3049.99,0.0641,2025-02-26,2025-02-27
ORD01499,2025-02-22,Cliente_354,Pedro Miguel Mendes,Macapá,AP,Norte,P0019,Mouse Redragon Wireless,Informática,4.0,165.99,0.3394,2025-03-03,2025-03-03
ORD01500,2025-02-22,Cliente_392,Luiz Felipe Carvalho,Ponta Grossa,PR,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3.0,3049.99,0.1408,2025-03-01,2025-03-01
ORD01501,2025-02-22,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1.0,428.99,0.1338,2025-02-28,2025-02-28
ORD01502,2025-02-22,Cliente_492,Nathan Correia,Londrina,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,1.0,1979.1,0.0561,2025-03-01,2025-03-03
ORD01503,2025-02-22,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0785,2025-02-28,2025-02-27
ORD01504,2025-02-22,Cliente_506,Juliana Barbosa,Bacabal,MA,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1027,2025-02-28,2025-02-25
ORD01505,2025-02-22,Cliente_517,Letícia Cunha,Parnamirim,RN,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,2.0,4604.0,0.1316,2025-03-01,2025-03-04
ORD01506,2025-02-23,Cliente_007,Helena Souza,Feira de Santana,BA,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2.0,1799.01,0.0365,2025-03-01,2025-02-28
ORD01507,2025-02-23,Cliente_011,Julia Ribeiro,Santa Maria,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.222,2025-02-28,2025-02-28
ORD01508,,Cliente_012,Dr. Arthur da Cunha,Caracaraí,RR,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1417,2025-03-02,2025-03-02
ORD01509,2025-02-23,Cliente_052,Ana Beatriz Freitas,Ponta Grossa,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3.0,51.8,0.0709,2025-02-25,2025-02-24
ORD01510,2025-02-23,Cliente_062,Rodrigo da Paz,Uberlândia,MG,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.0445,2025-03-03,2025-03-02
ORD01511,2025-02-23,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0216,2025-02-27,2025-02-26
ORD01512,2025-02-23,Cliente_078,Davi Costela,Currais Novos,RN,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.1422,2025-03-01,2025-03-02
ORD01513,2025-02-23,Cliente_090,Caio Novaes,Blumenau,SC,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,4.0,1979.1,0.1414,2025-03-01,2025-02-28
ORD01514,2025-02-23,Cliente_095,Catarina Nogueira,Blumenau,SC,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0652,2025-02-27,2025-02-24
ORD01515,2025-02-23,Cliente_113,Sra. Camila Peixoto,Marabá,PA,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,,899.0,0.0374,2025-03-01,2025-03-02
ORD01516,2025-02-23,Cliente_118,Bianca Pinto,Ponta Grossa,PR,Sul,P0017,ACER Notebook Gamer Nitro,Informática,1.0,4604.0,0.08,2025-03-02,2025-03-02
ORD01517,2025-02-23,Cliente_135,Eduardo Pires,Contagem,MG,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0349,2025-02-26,2025-02-26
ORD01518,2025-02-23,Cliente_157,Stella Barbosa,Cachoeiro de Itapemirim,ES,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4.0,129.86,0.0385,2025-02-27,2025-02-27
ORD01519,,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2.0,1799.01,0.0979,2025-02-26,2025-02-27
ORD01520,2025-02-23,Cliente_167,Sophie da Cruz,Caucaia,CE,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0059,2025-03-02,2025-03-01
ORD01521,2025-02-23,Cliente_180,Vicente Jesus,Niterói,RJ,Sudeste,P0012," Soundbar Tomate MTS-2017, Bivolt",Áudio,3.0,769.9,0.0791,2025-02-28,2025-02-27
ORD01522,2025-02-23,Cliente_184,Sarah da Costa,Teresina,PI,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0119,2025-02-27,2025-02-25
ORD01523,2025-02-23,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0749,2025-02-27,2025-02-27
ORD01524,2025-02-23,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.026,2025-02-28,2025-02-27
ORD01525,2025-02-23,Cliente_198,Sr. André Castro,Lagarto,SE,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,4.0,949.0,0.0647,2025-02-25,2025-02-24
ORD01526,2025-02-23,Cliente_213,Sra. Daniela Lima,São Bernardo do Campo,SP,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,4.0,1072.0,0.0238,2025-03-02,2025-03-04
ORD01527,2025-02-23,Cliente_215!!,Olivia Souza,Camaçari,BA,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,4.0,1979.1,0.0432,2025-03-03,2025-03-02
ORD01528,2025-02-23,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3.0,17.9,0.0798,2025-03-03,2025-03-07
ORD01529,2025-02-23,Cliente_216,Yasmin Costela,Pelotas,RS,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,4.0,3049.99,0.1336,2025-02-27,2025-02-25
ORD01530,2025-02-23,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0098,2025-02-26,2025-02-25
ORD01531,2025-02-23,Cliente_228,Gabrielly Santos,Santarém,PA,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1.0,428.99,0.1149,2025-02-25,2025-02-24
ORD01532,2025-02-23,Cliente_229,Thiago da Paz,Uberlândia,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,1.0,174.9,0.1103,2025-02-27,2025-02-26
ORD01533,2025-02-23, Cliente_233,Maria Vitória da Mata,Sobral,CE,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4.0,51.8,0.1273,2025-02-27,2025-02-25
ORD01534,2025-02-23,Cliente_234,Leonardo Oliveira,Maringá,PR,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1.0,124.91,0.1486,2025-02-25,2025-02-24
ORD01535,2025-02-23,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.1071,2025-02-26,2025-03-02
ORD01536,2025-02-23,Cliente_248,Dr. João Guilherme da Rosa,Duque de Caxias,RJ,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4.0,129.86,0.0709,2025-02-25,2025-02-24
ORD01537,2025-02-23,Cliente_254,Kevin Santos,Niterói,RJ,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0373,2025-02-27,2025-02-25
ORD01538,2025-02-23,Cliente_257,Dr. Matheus Castro,Camaçari,BA,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.1321,2025-02-25,2025-02-26
ORD01539,2025-02-23,Cliente_275,Marina Caldeira,Porto Alegre,RS,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,1.0,53.9,0.1345,2025-02-28,2025-02-28
ORD01540,2025-02-23,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0476,2025-03-02,2025-03-05
ORD01541,2025-02-23,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.0421,2025-02-25,2025-02-24
ORD01542,2025-02-23,Cliente_294,Larissa Teixeira,Ferreira Gomes,AP,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,4.0,3049.99,0.1268,2025-03-01,2025-02-28
ORD01543,2025-02-23,Cliente_303,Davi Lucca Freitas,Boa Vista,RR,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4.0,769.9,0.0419,2025-02-28,2025-02-25
ORD01544,2025-02-23,Cliente_308,Enzo Gabriel Costa,Londrina,PR,Sul,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.1323,2025-02-26,2025-02-24
ORD01545,2025-02-23,Cliente_313,Noah Rodrigues,Ji-Paraná,RO,Norte,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3.0,51.8,0.0554,2025-02-28,2025-02-27
ORD01546,2025-02-23,Cliente_314,Nina Ramos,Laranjal do Jari,AP,Norte,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.0448,2025-03-03,2025-03-03
ORD01547,2025-02-23,Cliente_323,Dr. João Pedro Carvalho,Boa Vista,RR,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,4.0,124.91,0.0481,2025-03-01,2025-03-02
ORD01548,2025-02-23,Cliente_327,Sra. Maria Eduarda Cardoso,Vila Velha,ES,Sudeste,P0014, Projetor EPSON Powerlite Wide Screen,TV e Projeção,4.0,2742.13,0.0886,2025-02-26,2025-02-25
ORD01549,2025-02-23,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,1079.0,0.0991,2025-02-26,2025-03-02
ORD01550,2025-02-23,Cliente_375,Dra. Maria Julia Cardoso,Itajaí,SC,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3.0,2742.13,0.0387,2025-02-28,2025-02-27
ORD01551,2025-02-23,Cliente_382 ,Bryan Ribeiro,Cachoeiro de Itapemirim,ES,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1207,2025-02-27,2025-02-26
ORD01552,2025-02-23,Cliente_384,Brenda Monteiro,Santana,AP,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,4.0,124.91,0.0319,2025-02-27,2025-02-27
ORD01553,2025-02-23,Cliente_403,Laís da Paz,João Pessoa,PB,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,,124.91,0.0358,2025-03-03,2025-03-01
ORD01554,2025-02-23,Cliente_409,Eloah Silva,Sobral,CE,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2.0,17.9,0.1042,2025-02-27,2025-03-02
ORD01555,2025-02-23,Cliente_409,Eloah Silva,Sobral,CE,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.1426,2025-03-01,2025-03-01
ORD01556,2025-02-23,Cliente_413,Raul Rezende,Sobral,CE,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,2.0,124.91,0.0325,2025-03-01,2025-03-01
ORD01557,2025-02-23,Cliente_452,Arthur Silveira,Porto Nacional,TO,Norte,P0017,ACER Notebook Gamer Nitro,Informática,,4604.0,0.0997,2025-02-28,2025-02-28
ORD01558,2025-02-23,Cliente_484,Rafael Novaes Nogueira,Santa Maria,RS,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.0762,2025-03-01,2025-03-01
ORD01559,2025-02-23,Cliente_496,Eduardo Martins,Itajaí,SC,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,4.0,1072.0,0.0299,2025-02-28,2025-02-28
ORD01560,2025-02-23,Cliente_513,Bryan Pereira,Londrina,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,1.0,1979.1,0.0513,2025-02-28,2025-03-03
ORD01561,2025-02-23,Cliente_548,Benício Almeida,Tarauacá,AC,Norte,P0019,Mouse Redragon Wireless,Informática,1.0,165.99,0.1178,2025-02-28,2025-02-28
ORD01562,2025-02-24,Cliente_007,Helena Souza,Feira de Santana,BA,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0154,2025-02-26,2025-03-01
ORD01563,2025-02-24,cliente#007,Helena Souza,Feira de Santana,BA,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,2.0,949.0,0.0844,2025-03-02,2025-03-02
ORD01564,2025-02-24,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0232,2025-03-02,2025-03-02
ORD01565,2025-02-24,Cliente_012,Dr. Arthur da Cunha,Caracaraí,RR,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2.0,3049.99,0.0556,2025-03-01,2025-03-01
ORD01566,2025-02-24,Cliente_021,Mirella Rodrigues,Ribeirão Preto,SP,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,1.0,51.8,0.0984,2025-03-02,2025-03-02
ORD01567,2025-02-24,Cliente_021,Mirella Rodrigues,Ribeirão Preto,SP,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.1948,2025-02-27,2025-03-06
ORD01568,2025-02-24,Cliente_036,Bryan Pires,Manacapuru,AM,Norte,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1.0,1079.0,0.1187,2025-02-26,2025-02-26
ORD01569,2025-02-24,Cliente_036,Bryan Pires,Manacapuru,AM,Norte,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0685,2025-03-01,2025-02-27
ORD01570,2025-02-24,Cliente_039,Bruna Almeida,Gravataí,RS,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1.0,949.0,0.0991,2025-03-04,2025-03-05
ORD01571,2025-02-24,Cliente_040,Renan Silveira,Propriá,SE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.0801,2025-03-01,2025-02-28
ORD01572,2025-02-24,Cliente_050,Enzo Monteiro,Curitiba,PR,Sul,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,3.0,2299.9,0.1032,2025-02-26,2025-02-25
ORD01573,2025-02-24,Cliente_065,Letícia Porto,Santana,AP,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,4.0,1799.01,0.0148,2025-02-28,2025-02-28
ORD01574,2025-02-24,Cliente_085,Dra. Maria Sophia Ramos,Maringá,PR,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1.0,17.9,0.0948,2025-02-26,2025-02-25
ORD01575,2025-02-24,Cliente_114,Evelyn da Paz,Mucajaí,RR,Norte,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4.0,129.86,0.1361,2025-03-05,2025-03-04
ORD01576,2025-02-24,Cliente_131,Yuri Silveira,Santa Maria,RS,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,4.0,1072.0,0.0386,2025-02-27,2025-02-27
ORD01577,2025-02-24,Cliente_132,Pedro Miguel Rodrigues,São Bernardo do Campo,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2.0,3049.99,0.0814,2025-03-02,2025-03-02
ORD01578,2025-02-24,Cliente_133,Isadora Novaes,Cachoeiro de Itapemirim,ES,Sudeste,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.0311,2025-03-01,2025-03-01
ORD01579,2025-02-24,Cliente_134,Juan da Luz,Blumenau,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.1013,2025-02-26,2025-02-25
ORD01580,2025-02-24,Cliente_149,Manuela Santos,Caxias do Sul,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.1124,2025-03-04,2025-03-04
ORD01581,2025-02-24,Cliente_159,Dr. Igor Correia,Santa Rita,PB,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.095,2025-03-04,2025-03-04
ORD01582,2025-02-24,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4.0,129.86,0.0483,2025-02-28,2025-03-01
ORD01583,2025-02-24,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0218,2025-02-27,2025-02-25
ORD01584,2025-02-24,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0609,2025-03-01,2025-03-06
ORD01585,2025-02-24,Cliente_186,Dra. Helena Teixeira,Bom Jesus,PI,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4.0,51.8,0.1484,2025-03-03,2025-03-05
ORD01586,2025-02-24,Cliente_190,Natália da Cunha,Porto Velho,RO,Norte,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.1562,2025-03-03,2025-03-03
ORD01587,2025-02-24,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3.0,769.9,0.0278,2025-03-03,2025-03-03
ORD01588,2025-02-24,Cliente_234,Leonardo Oliveira,Maringá,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.1135,2025-03-01,2025-03-04
ORD01589,2025-02-24,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1.0,129.86,0.0013,2025-03-03,2025-02-28
ORD01590,2025-02-24,Cliente_245,Nina Azevedo,Castanhal,PA,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.0539,2025-03-01,2025-03-01
ORD01591,2025-02-24,Cliente_248,Dr. João Guilherme da Rosa,Duque de Caxias,RJ,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,1.0,1799.01,0.1391,2025-03-01,2025-03-05
ORD01592,2025-02-24,Cliente_248,Dr. João Guilherme da Rosa,Duque de Caxias,RJ,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0165,2025-03-03,2025-03-02
ORD01593,2025-02-24,Cliente_263,Sr. Cauã Carvalho,Uberlândia,MG,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,2.0,4604.0,0.0638,2025-03-01,2025-03-04
ORD01594,2025-02-24,Cliente_264,Sr. Noah da Paz,Itacoatiara,AM,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.032,2025-03-02,2025-03-02
ORD01595,2025-02-24,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,3.0,34.9,0.0907,2025-02-27,2025-02-26
ORD01596,2025-02-24,Cliente_288,Sr. Ryan Gonçalves,Campinas,SP,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,2.0,2742.13,0.072,2025-02-26,2025-02-25
ORD01597,2025-02-24,Cliente_291,Enzo Gabriel Monteiro,Serra,ES,Sudeste,P0020,Teclado Mecanico Fizz,Informática,4.0,174.9,0.0761,2025-03-01,2025-02-26
ORD01598,2025-02-24,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0556,2025-02-28,2025-02-26
ORD01599,2025-02-24,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,2.0,949.0,0.0187,2025-02-28,2025-02-28
ORD01600,2025-02-24,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.0706,2025-03-02,2025-03-02
ORD01601,2025-02-24,Cliente_318,Laís Jesus,Tocantinópolis,TO,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.0852,2025-03-01,2025-02-28
ORD01602,2025-02-24,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,3.0,449.0,0.0935,2025-03-04,2025-03-03
ORD01603,2025-02-24,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,,2742.13,0.116,2025-02-27,2025-03-03
ORD01604,2025-02-24,Cliente_334,Dr. Rafael Castro,Caicó,RN,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.1403,2025-03-01,2025-02-27
ORD01605,2025-02-24,Cliente_344,Davi da Rocha,Duque de Caxias,RJ,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0285,2025-03-04,2025-03-02
ORD01606,2025-02-24,Cliente_355,Srta. Marina Rocha,Caucaia,CE,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27 ,Áudio,2.0,129.86,0.055,2025-03-01,2025-03-04
ORD01607,2025-02-24,Cliente_360,Mariane Campos,Teresina,PI,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,4.0,949.0,0.0108,2025-02-28,2025-02-26
